num_epoches:  10000
weight_decay:  0.01
Epoch:    0, Step:    0, loss: 223.15
Epoch:    1, Step:    0, loss: 220.73
Epoch:    2, Step:    0, loss: 218.57
Epoch:    3, Step:    0, loss: 216.39
Epoch:    4, Step:    0, loss: 214.15
Epoch:    5, Step:    0, loss: 211.90
Epoch:    6, Step:    0, loss: 209.63
Epoch:    7, Step:    0, loss: 207.43
Epoch:    8, Step:    0, loss: 205.22
Epoch:    9, Step:    0, loss: 202.98
Epoch:   10, Step:    0, loss: 200.73
Epoch:   11, Step:    0, loss: 198.49
Epoch:   12, Step:    0, loss: 196.26
Epoch:   13, Step:    0, loss: 194.06
Epoch:   14, Step:    0, loss: 191.87
Epoch:   15, Step:    0, loss: 189.70
Epoch:   16, Step:    0, loss: 187.57
Epoch:   17, Step:    0, loss: 185.52
Epoch:   18, Step:    0, loss: 183.51
Epoch:   19, Step:    0, loss: 181.60
Epoch:   20, Step:    0, loss: 179.77
Epoch:   21, Step:    0, loss: 178.03
Epoch:   22, Step:    0, loss: 176.40
Epoch:   23, Step:    0, loss: 174.89
Epoch:   24, Step:    0, loss: 173.49
Epoch:   25, Step:    0, loss: 172.20
Epoch:   26, Step:    0, loss: 171.01
Epoch:   27, Step:    0, loss: 169.97
Epoch:   28, Step:    0, loss: 169.01
Epoch:   29, Step:    0, loss: 168.16
Epoch:   30, Step:    0, loss: 167.41
Epoch:   31, Step:    0, loss: 166.74
Epoch:   32, Step:    0, loss: 166.11
Epoch:   33, Step:    0, loss: 165.56
Epoch:   34, Step:    0, loss: 165.07
Epoch:   35, Step:    0, loss: 164.64
Epoch:   36, Step:    0, loss: 164.23
Epoch:   37, Step:    0, loss: 163.86
Epoch:   38, Step:    0, loss: 163.51
Epoch:   39, Step:    0, loss: 163.18
Epoch:   40, Step:    0, loss: 162.87
Epoch:   41, Step:    0, loss: 162.57
Epoch:   42, Step:    0, loss: 162.29
Epoch:   43, Step:    0, loss: 162.04
Epoch:   44, Step:    0, loss: 161.76
Epoch:   45, Step:    0, loss: 161.51
Epoch:   46, Step:    0, loss: 161.26
Epoch:   47, Step:    0, loss: 161.03
Epoch:   48, Step:    0, loss: 160.82
Epoch:   49, Step:    0, loss: 160.60
Epoch:   50, Step:    0, loss: 160.38
Epoch:   51, Step:    0, loss: 160.18
Epoch:   52, Step:    0, loss: 159.99
Epoch:   53, Step:    0, loss: 159.80
Epoch:   54, Step:    0, loss: 159.62
Epoch:   55, Step:    0, loss: 159.46
Epoch:   56, Step:    0, loss: 159.29
Epoch:   57, Step:    0, loss: 159.14
Epoch:   58, Step:    0, loss: 159.00
Epoch:   59, Step:    0, loss: 158.85
Epoch:   60, Step:    0, loss: 158.71
Epoch:   61, Step:    0, loss: 158.61
Epoch:   62, Step:    0, loss: 158.49
Epoch:   63, Step:    0, loss: 158.37
Epoch:   64, Step:    0, loss: 158.25
Epoch:   65, Step:    0, loss: 158.16
Epoch:   66, Step:    0, loss: 158.07
Epoch:   67, Step:    0, loss: 157.96
Epoch:   68, Step:    0, loss: 157.90
Epoch:   69, Step:    0, loss: 157.79
Epoch:   70, Step:    0, loss: 157.71
Epoch:   71, Step:    0, loss: 157.62
Epoch:   72, Step:    0, loss: 157.55
Epoch:   73, Step:    0, loss: 157.49
Epoch:   74, Step:    0, loss: 157.42
Epoch:   75, Step:    0, loss: 157.34
Epoch:   76, Step:    0, loss: 157.30
Epoch:   77, Step:    0, loss: 157.24
Epoch:   78, Step:    0, loss: 157.17
Epoch:   79, Step:    0, loss: 157.12
Epoch:   80, Step:    0, loss: 157.06
Epoch:   81, Step:    0, loss: 157.02
Epoch:   82, Step:    0, loss: 156.97
Epoch:   83, Step:    0, loss: 156.92
Epoch:   84, Step:    0, loss: 156.87
Epoch:   85, Step:    0, loss: 156.82
Epoch:   86, Step:    0, loss: 156.78
Epoch:   87, Step:    0, loss: 156.75
Epoch:   88, Step:    0, loss: 156.70
Epoch:   89, Step:    0, loss: 156.66
Epoch:   90, Step:    0, loss: 156.63
Epoch:   91, Step:    0, loss: 156.59
